cycle,bootstrap,component,A,G,AG
0506,124,IC3,0.08204845652838585,0.036020410604270976,-0.02654272059972585
0506,125,IC1,0.06341319411419438,0.025442674250881266,-0.05645903218970548
0506,125,IC2,0.09302485484499103,0.030179003489505862,-0.03910236385501979
0506,125,IC3,0.1189438400684685,0.05939221707861403,-0.012725444157299922
0506,126,IC1,0.09581270281886345,0.03358961151732104,0.015056513684951334
0506,126,IC2,-0.029989432938606578,0.041033334804954,-0.0248962938982501
0506,126,IC3,0.07756510849547978,0.08750866612444255,0.05420611914104728
0506,127,IC1,-0.06031283921682603,0.05674254554802782,-0.030818454760367514
0506,127,IC2,0.17971266449186862,0.03415885959434158,-0.073914163766552
0506,127,IC3,0.3250992546542353,0.06251776753628302,-0.06444294870832692
0506,128,IC1,-0.04223763748252159,0.04202642895536382,-0.022455049543297228
0506,128,IC2,0.07750728311636504,0.010437024787262002,-0.06662370947780599
0506,128,IC3,0.08512803854131668,0.08417900001091796,-0.0738502504523038
0506,129,IC1,0.03338675569900251,0.07589739464297839,-0.09565513994058916
0506,129,IC2,0.027175436751700137,0.07076282781569714,-0.07732150942219825
0506,129,IC3,0.11337216697472982,0.09990847216619667,-0.07313457923226485
0506,130,IC1,0.030415858951363256,0.07640338184158438,-0.0966195515217452
0506,130,IC2,0.10917342067459573,0.07916899345138378,-0.050577666111841876
0506,130,IC3,0.18532947669858157,0.09000393175255966,-0.11937575733389855
0506,131,IC1,0.0384490709207477,0.023712283759546725,-0.12189415169993924
0506,131,IC2,0.08132181753305184,0.022423782066065337,0.04572459447271229
0506,131,IC3,0.16220495247924982,0.06968769043157746,0.025977209913724028
0506,132,IC1,-0.023609614109190116,0.02147138643266339,-0.03190416192606904
0506,132,IC2,0.0209158212106861,0.03290023254665352,-0.04242143753131189
0506,132,IC3,0.05649655536174071,0.08892628042422786,-0.06971154547741906
0506,133,IC1,0.06615478815647757,-0.004989149808429608,-0.06639416958891226
0506,133,IC2,0.03645915576555191,0.06567929190721881,-0.013663643521541466
0506,133,IC3,0.1539420485936795,0.049870867797701286,-0.01218935615454246
0506,134,IC1,0.05605356969706482,0.03828709784684518,-0.029659015338359192
0506,134,IC2,0.08721681877519184,0.0024322709359289943,0.019638067626154762
0506,134,IC3,0.08319773441823732,0.06844013776358439,-0.029075784648075923
0506,135,IC1,0.025499267910815478,0.01880714105181078,-0.06211795075153015
0506,135,IC2,-0.02602680207447399,0.0382785931877579,0.022158906253931666
0506,135,IC3,0.1472753551333856,0.11754760876428356,-0.09045490958016861
0506,136,IC1,0.07703040994737054,-0.039042357140400386,-0.036051042881149395
0506,136,IC2,0.1676560526097071,0.018134604061479483,-0.005945467307467263
0506,136,IC3,0.10244845619387971,0.06279356603167849,-0.04240555085353129
0506,137,IC1,0.06766297060058805,0.004800928904676548,-0.05023391457577921
0506,137,IC2,0.025661903155025426,0.04488429519273282,-0.021077231167636643
0506,137,IC3,0.16635181163741347,0.0897944360340809,-0.03509023366243582
0506,138,IC1,0.11143863267869032,-0.00011705480876719049,-0.12188431425970793
0506,138,IC2,0.02277764406413646,-0.006863098391399392,0.11166468259978417
0506,138,IC3,0.18973008179290285,0.04261660060533772,-0.029334107792947824
0506,139,IC1,-0.0081071470172401,-0.04462344881051634,-0.1070654627641188
0506,139,IC2,-0.020234268326168606,0.04144309687903373,0.08659829189148865
0506,139,IC3,0.12089058737067129,0.05995697240293642,-0.13598424997348552
0506,140,IC1,0.03477760521773759,-0.021536779630588608,-0.011908923597230564
0506,140,IC2,-0.008306640322202302,0.030104580512871782,-0.03726165052644699
0506,140,IC3,0.1369915325093737,0.07432469256102903,-0.06395943195013533
0506,141,IC1,0.03193318050204741,0.02786916827144063,-0.018305470238687203
0506,141,IC2,0.14090247614009688,-1.6157859711691744e-05,-0.06374336345949
0506,141,IC3,0.08171765125576698,0.03341749881379362,-0.0181903034856059
0506,142,IC1,0.04207553216499196,0.011997197407555699,-0.054536664857906425
0506,142,IC2,0.009267192524700745,0.034852414396937335,-0.1074915789777782
0506,142,IC3,0.1401505358895995,0.10252100815784992,-0.062416566480303685
0506,143,IC1,0.050241376125100226,0.04455737607097109,-0.05914753662697197
0506,143,IC2,-0.02414910867801183,0.01303833328660252,-0.028693687677135746
0506,143,IC3,0.15357463508041186,0.07649357622349212,-0.03031027366353146
0506,144,IC1,0.22574458538166053,0.08476588688143447,-0.07165081918086907
0506,144,IC2,0.07575501710373611,0.06261325006804938,-0.051009727924493264
0506,144,IC3,0.0076248724785930675,0.033498866836546175,-0.01073350791436322
0506,145,IC1,0.06732505245391879,0.031656414501159066,-0.014188059169583999
0506,145,IC2,0.02369332283477854,0.058380182428312215,0.014309297800175227
0506,145,IC3,0.20746489609862592,0.04324482881737406,-0.10795632447201246
0506,146,IC1,0.05773984209337288,0.018746699126354738,-0.026812408939672485
0506,146,IC2,0.05628005595784865,0.05871294335186429,-0.048218877436978634
0506,146,IC3,0.12729727753023665,0.06329039850557565,-0.06294476642622263
0506,147,IC1,0.02499439580387202,-0.0002791032822044544,-0.08375019364079005
0506,147,IC2,-0.007195764331960425,0.03291051328598074,-0.041820191827833725
0506,147,IC3,0.1777764699509033,0.054147481667523464,-0.006767073638526484
0506,148,IC1,0.05584021276289766,0.014974084905538277,-0.04592473324467522
0506,148,IC2,0.013598444081270668,-0.005502550665965128,-0.04469054194420162
0506,148,IC3,0.25195050348815995,0.06515406352834843,-0.10460187067673372
0506,149,IC1,0.02164144584617974,0.028891737584579552,-0.034946220498928544
0506,149,IC2,0.03323337118806208,0.062076056421987866,-0.011523850051719235
0506,149,IC3,0.08333447200584157,0.13158576927344362,-0.070049042110915
0506,150,IC1,-0.03648682321010878,-0.028982544344633446,-0.015761293132681774
0506,150,IC2,0.08170176926888284,-0.008654103173920291,-0.017133573516911353
0506,150,IC3,0.13272955571197922,0.047541196311015214,-0.03148279699543621
0506,151,IC1,0.14982061414237846,0.03367728818183607,-0.0846435805420886
0506,151,IC2,-0.001907065111658307,0.05216081417515808,-0.06207148176849949
0506,151,IC3,-0.0058738506539494015,0.03106236285856974,-0.013028887507785896
0506,152,IC1,0.08043647443369481,0.05442820197776358,-0.03131765885521708
0506,152,IC2,0.07320240117158648,0.013274315420498742,-0.03925842449072463
0506,152,IC3,0.13780333564554925,0.06805884600387742,-0.013860753707430623
0506,153,IC1,0.05272789720424724,0.03454143136159128,-0.05939553658685354
0506,153,IC2,0.1505091944319838,0.02982857302508469,-0.07777048713885357
0506,153,IC3,0.05050604875736735,0.06727184505532076,-0.05978185272502017
0506,154,IC1,0.09101616454117839,0.01906608256273999,-0.03290022372300511
0506,154,IC2,0.03716878104920065,0.028754521000942113,-0.03461960387010564
0506,154,IC3,0.27005531343040123,0.060776544242567315,-0.03719928643808666
0506,155,IC1,0.11066449665442821,0.03862502022643931,-0.057935993306556605
0506,155,IC2,0.027324170005100193,0.05974397415371611,-0.04669045078367237
0506,155,IC3,0.22905296118141655,0.048419786713208984,-0.047011413011494155
0506,156,IC1,0.04053559713343342,0.04948231339071306,-0.0629751150238575
0506,156,IC2,0.1024810233670095,0.03537645137464515,-0.008879024725465886
0506,156,IC3,0.18394008428595918,0.035101126215780806,-0.04144407336488003
0506,157,IC1,0.13665906245859602,0.03938024076810794,-0.06843662899458583
0506,157,IC2,0.19739561864627733,0.05539998575501824,-0.06407488025214873
0506,157,IC3,0.10221565498747381,0.09100373758549399,-0.011411480553407483
0506,158,IC1,0.05272140897607585,-0.013586585803650717,-0.1046748740336424
0506,158,IC2,-0.06676986000350123,0.04439641554301741,0.0561831656737623
0506,158,IC3,0.09118370060646473,0.05085056096045269,0.018818072925281794
0506,159,IC1,0.05598510646400486,0.08145104602992703,-0.056632058530043765
0506,159,IC2,0.1219284038999651,0.013953005036189974,-0.01743024562287967
0506,159,IC3,0.1908593884734794,0.07872300436230771,-0.06180564312469653
0506,160,IC1,-0.03709673572935469,0.04492628605382099,-0.06129041015575444
0506,160,IC2,-0.05230058541889704,0.10813289189917155,-0.031438079503720205
0506,160,IC3,0.12394204714689527,0.10369269016366553,-0.04626528581218826
0506,161,IC1,0.12570062768216347,0.020978366092337664,-0.06305904089348041
0506,161,IC2,0.011206085062615813,0.019883311538661158,-0.02483797797361689
0506,161,IC3,0.12029522752628921,0.08759452976987375,-0.06499715621759673
0506,162,IC1,-0.006838395823300978,0.019483909240557755,0.0024515235103011665
0506,162,IC2,0.1489349534513259,0.06809399894001983,-0.030241982422197913
0506,162,IC3,0.13723291745901475,0.11446545969621669,-0.13619328714257872
0506,163,IC1,0.13577075711517816,0.09257494785656864,-0.09203463322398633
0506,163,IC2,0.09669479965890038,0.0436735124514201,-0.039450168330309544
0506,163,IC3,0.1216448091560455,0.005419269218234451,-0.043431609315867835
0506,164,IC1,0.17159917973810115,0.03251264970626684,-0.09027444818795607
0506,164,IC2,0.012079362537098204,0.06495372921939073,-0.07249938366824588
0506,164,IC3,0.05103340266033105,0.07633573150235519,0.015686800370473736
0506,165,IC1,0.04795570191379014,0.03101321409555597,-0.03902616338002615
0506,165,IC2,0.14848649059144678,0.004626129973556962,-0.05216212544742455
0506,165,IC3,0.1306300336218079,0.07996352875392136,-0.06107585737476097
0506,166,IC1,0.10946494101269355,0.01901318619275909,-0.005905523714407083
0506,166,IC2,0.05722396007690633,0.06540393771358576,-0.015490915051330836
0506,166,IC3,0.18535642304223537,0.07591078741769564,-0.05875314234179274
0506,167,IC1,0.009611366498596377,0.01752932497231687,-0.06363652753857149
0506,167,IC2,-0.04503439968019835,0.034603485844317404,0.005312191833203927
0506,167,IC3,0.07822899675285744,0.05728167672432061,-0.009772682181014732
0506,168,IC1,0.05515224749132164,-0.028926275467619778,-0.023700965209605015
0506,168,IC2,-0.03167779078663102,0.025929694712594417,-0.030180447084125758
0506,168,IC3,0.12311981563592977,0.10194443646207862,-0.046961774924075744
0506,169,IC1,0.13301628528876472,0.034708102852133126,-0.026494349466177215
0506,169,IC2,0.09683886609227857,0.048460666772350496,-0.06674521336979444
0506,169,IC3,0.06502061002377581,0.0531583352280297,-0.04559137743008066
0506,170,IC1,-0.005384338419320553,0.03626823324572681,-0.020842593962261104
0506,170,IC2,0.028394637307117047,0.007752365983995306,-0.037431035395238905
0506,170,IC3,0.1085153958699892,0.05291453154181197,-0.04661074257475768
0506,171,IC1,0.017314845894787125,-0.03775298472296821,0.0034971002195774044
0506,171,IC2,0.08624189853170525,0.028847174760870623,-0.04662928271044975
0506,171,IC3,0.10933860411058172,0.08206879615276541,-0.0503689571817801
0506,172,IC1,0.07258874771043852,0.004380180078829812,-0.04999032693546202
0506,172,IC2,0.00724450300268133,0.036240493892020005,0.0223814974864303
0506,172,IC3,0.21927128705331272,0.11101159460511212,-0.11814647631842401
0506,173,IC1,-0.03140043004794306,-0.016660991916837904,-0.05032173563347221
0506,173,IC2,0.07586271412238492,0.015301519996425556,-0.0744075085559589
0506,173,IC3,0.20675281442307017,0.05317008514958366,0.02385317837480721
0506,174,IC1,0.03529791330261317,-0.008714067661272307,-0.01224239241068751
0506,174,IC2,0.0016278565627276427,0.07278198374583834,-0.08615182612761689
0506,174,IC3,0.07669543837240099,0.08827244068736159,-0.04742644164504636
0506,175,IC1,0.020386419192677023,0.03497696616917688,-0.04471848653643887
0506,175,IC2,-0.08926619252776863,0.05395014101282872,0.09252965052097509
0506,175,IC3,0.23263294079674762,0.05681622803774678,-0.11975869449708758
0506,176,IC1,0.062119707671914326,0.020441950460290514,0.001589612502395081
0506,176,IC2,-0.019936393227259593,0.060921488443649474,0.0196534806899658
0506,176,IC3,0.15051828950718446,0.06995171241500214,-0.0866119115141474
0506,177,IC1,0.13336768089824225,0.008074536681995915,-0.03722309276311639
0506,177,IC2,0.13091847545705362,0.01860084288655791,-0.08587137421929125
0506,177,IC3,0.03111274672089717,0.05189132626532812,-0.043550011606553765
0506,178,IC1,0.004892656490822461,0.03456332864844067,-0.02671107238831426
0506,178,IC2,-0.053986156420101614,-0.0018027909844836217,-0.013784968792643803
0506,178,IC3,0.13993649377347414,0.06983019305370791,-0.12049404041891876
0506,179,IC1,-0.09761268107764015,-0.004378056917862777,-0.08104411845095028
0506,179,IC2,0.09013479749695522,0.05703195006294021,0.012264996099937767
0506,179,IC3,0.29318906032746156,0.0546356854619702,-0.022934374323025853
0506,180,IC1,0.14205321737422016,0.053834792048108746,-0.08633492621257023
0506,180,IC2,0.05012792057923163,0.03999264617088686,0.0008031263354167165
0506,180,IC3,0.2039878909938148,0.11915655670511617,-0.031029023339348184
0506,181,IC1,0.06247049780489197,0.05175070851113089,-0.06004331786788977
0506,181,IC2,-0.021652753092382876,0.03833003035320643,-0.02319226641682211
0506,181,IC3,0.17651634668230148,0.0602029531105588,-0.08356710106465397
0506,182,IC1,0.07548841154558741,-0.021760767487420486,0.0238995735381636
0506,182,IC2,-0.02527706551552562,0.024670596758410546,-0.07435675972350711
0506,182,IC3,0.15920243468060857,0.06831675318298613,-0.06365271805516792
0506,183,IC1,0.05168982939077744,0.025707901380950658,-0.06925984834448186
0506,183,IC2,0.021929451912164603,0.041415200714679176,-0.007358581881406895
0506,183,IC3,0.05660813469202675,0.08222928668451361,-0.0475113141911478
0506,184,IC1,0.13267229972401123,0.06617309416767843,-0.05948649425634286
0506,184,IC2,0.0434966660026552,0.04646910521053868,-0.03142954140172754
0506,184,IC3,0.16045863906197544,0.04481710623765171,-0.054074039420458075
0506,185,IC1,0.046231726531366577,0.03361145394776342,-0.11137105302163655
0506,185,IC2,0.01245452682605027,0.018730167314207583,-0.02036927066157358
0506,185,IC3,0.2225984180302893,0.07075972918816742,-0.019478255823718173
0506,186,IC1,-0.04793322939162387,0.016006211250991654,0.011816813612932433
0506,186,IC2,0.006323509235279867,0.030276210573548117,-0.007317263724383693
0506,186,IC3,0.11713115408745173,0.06907298995539463,-0.06593089093466965
0506,187,IC1,0.08302882035373088,0.034755740319440585,-0.04944474846740564
0506,187,IC2,-0.010714403105145289,0.03280668429908713,0.006107447461527483
0506,187,IC3,0.14045074839782198,0.08716259471531834,-0.07589825900421752
0506,188,IC1,0.04732171002967025,0.07517631246041492,-0.1101758218284099
0506,188,IC2,0.03777077153539212,0.04591362899530912,-0.07735678142699823
0506,188,IC3,0.09310538397930695,0.09975370316113377,-0.1327023765755003
0506,189,IC1,0.07112975323613135,0.003578244891050218,-0.03836132555144256
0506,189,IC2,-0.027745686124101637,-0.0025866669951153595,-0.004516487754122816
0506,189,IC3,0.051289579412169384,0.09262376598480745,-0.056210253275665076
0506,190,IC1,0.034426327255682704,-0.011826255221940685,-0.02761148965439788
0506,190,IC2,0.09459499124002353,0.03432631606255104,0.027172752880858405
0506,190,IC3,0.16810994239468177,0.090733439665907,-0.12605279268624708
0506,191,IC1,0.20635395657495573,0.06067457628585428,-0.079958893323865
0506,191,IC2,-0.08357998219260948,0.05844632977943248,-0.008714059571938888
0506,191,IC3,0.0714241803201024,0.060292033586675176,0.009067352229464185
0506,192,IC1,0.0558416040977473,0.00481573779555129,-0.012291813561617447
0506,192,IC2,0.013378515623279007,0.02318030491275434,-0.04625834128592539
0506,192,IC3,0.06198974231537688,0.06692157919725855,-0.02928653803466802
0506,193,IC1,0.13719444176506482,0.09328053199349491,-0.08830507286578146
0506,193,IC2,0.015130128319750368,0.05744784746065186,-0.05935828180278915
0506,193,IC3,0.12426123850313753,0.09846689919072937,-0.08904651509788175
0506,194,IC1,0.14364648264663396,-0.007868359852191347,0.005929415211917376
0506,194,IC2,0.022472538319822665,0.019132344175146546,0.04149356344170707
0506,194,IC3,0.23572590133469368,0.0860607797913523,-0.08812861423571719
0506,195,IC1,0.026700280803170554,0.04109051223840296,-0.041785505374672474
0506,195,IC2,0.09811539054808882,0.02304066530819294,0.015546257659917996
0506,195,IC3,0.2059144287288205,0.0915203267504909,-0.07951066885082278
0506,196,IC1,-0.031293790759964496,0.015321331257073863,-0.04549736712402774
0506,196,IC2,0.0602208598679083,0.05109802929043514,-0.01695059024361638
0506,196,IC3,0.14015474432414188,0.08999391933656242,-0.03438960089699945
0506,197,IC1,-0.0013085123147226763,-0.009368257513879312,0.050579666663440694
0506,197,IC2,-0.043549089984971805,0.028179808998525555,-0.027331983838806716
0506,197,IC3,0.137639374839326,0.0602308694059467,-0.10518176478393407
0506,198,IC1,-0.011280924516511063,0.04194776396340588,-0.05256390363751986
0506,198,IC2,0.012027017629119004,0.023459385424685394,-0.007360966595211206
0506,198,IC3,0.1657190716198857,0.055115909553176023,-0.06247422556957829
0506,199,IC1,0.046122844593306546,0.04017963045745343,-0.05738744214189645
0506,199,IC2,0.04087671864843027,0.019641836164548426,-0.008805619787825009
0506,199,IC3,0.23550877425164404,0.06894981312652337,-0.052178533774498215
0708,0,IC1,0.016814624032639287,-0.043724256934681176,0.02425491371219205
0708,0,IC2,-0.10071449561140448,0.0164440842252093,0.0200753134465559
0708,0,IC3,-0.14457801885240681,-0.016572916669294196,0.07929471841959258
0708,1,IC1,-0.07406547304815148,-0.0374175440573665,0.08114304804264366
0708,1,IC2,-0.12081494317292336,-0.011321998653718968,0.09470217085365801
0708,1,IC3,-0.1813245439508565,-0.01641087655485172,0.11552848817028179
0708,2,IC1,-0.015432165852962896,-0.050826188406669234,0.01566250087387346
0708,2,IC2,-0.13351056699622357,0.01742290057342665,-0.028890520257284905
0708,2,IC3,-0.22319913944304315,-0.061517231960050656,0.06500632362967346
0708,3,IC1,-0.05047244690820277,-0.03467810210058931,0.028384382881829588
0708,3,IC2,-0.20267847602481015,0.00869176043117503,0.032868396276101004
0708,3,IC3,-0.15486282274107688,-0.02701868685278794,-0.01897796695126596
0708,4,IC1,0.04777006080953625,-0.04509273549481974,0.016743249021317443
0708,4,IC2,-0.12509574047362268,-0.020822888287557184,0.06557933089220486
0708,4,IC3,-0.19024712932770016,-0.07089782039719818,0.033666516155611725
0708,5,IC1,0.01563819531968246,-0.06171664613608591,0.009762248345261813
0708,5,IC2,-0.21385018486922922,-0.007930523277537254,0.04917198632815078
0708,5,IC3,-0.17749475345116827,-0.028060087136467248,0.06166954146692525
0708,6,IC1,0.0003161444273957134,-0.016027156699591406,0.03869427845817029
0708,6,IC2,-0.1363771153177372,-0.019045315711936628,0.00915387392018311
0708,6,IC3,-0.20907935451539833,-0.024239281711997986,0.11053083816696176
0708,7,IC1,-0.0690658967617335,-0.049168867090300425,0.019598470688229227
0708,7,IC2,-0.06596836054142706,-0.014967288867950042,-0.01899877125610468
0708,7,IC3,-0.20634536477120596,-0.03751327033147102,0.08243933790081792
0708,8,IC1,-0.02031352128064723,-0.028982663430371817,-0.015688351959845685
0708,8,IC2,-0.26919075648622537,-3.134288172538212e-05,0.07528430130748084
0708,8,IC3,-0.07059356136149199,-0.06379641913259079,0.034542547891644675
0708,9,IC1,-0.049374322800037077,-0.028209455863110137,-0.019006051539469458
0708,9,IC2,-0.22438380753156495,-0.03887869433319572,0.04975185013733701
0708,9,IC3,-0.19068799347989335,-0.011045071354119782,0.0602861087749193
0708,10,IC1,-0.05342234802621362,-0.028097804044644886,0.009921526366287632
0708,10,IC2,-0.09755388139616789,0.004994722112779447,-0.009250925604088809
0708,10,IC3,-0.15990682389771516,-0.028992592964140123,0.003687642143520062
0708,11,IC1,0.023922682248721773,0.0045182507261819,-0.12639148469889974
0708,11,IC2,-0.06661829493337865,-0.0031817101125394837,-0.0012921180865507476
0708,11,IC3,-0.17131222296523693,-0.033828022004136885,0.11236140395501965
0708,12,IC1,0.03652918929652763,-0.025015237232243484,-0.028220802662338368
0708,12,IC2,-0.24571409540291772,-0.015348739038058164,0.05961044956590132
0708,12,IC3,-0.16267233538829629,-0.007882478615890129,-0.02395411462980508
0708,13,IC1,-0.15049423880144644,0.0013335922041069212,-0.0040921767933050895
0708,13,IC2,-0.044776037580897717,-0.044748621821116705,0.04251943353251266
0708,13,IC3,-0.13051559811318347,-0.004011770773112063,0.014111887059387256
0708,14,IC1,-0.05675948537412717,-0.017293165827333444,0.02446139527205804
0708,14,IC2,-0.20574743599364842,-0.005163254121377658,0.04273732388200625
0708,14,IC3,-0.1342750773028799,-0.031174286741864884,0.01855533181473648
0708,15,IC1,0.004896299253698815,-0.00775185252779176,0.055014175859830226
0708,15,IC2,0.016061116534473285,-0.010692907367609744,-0.060230680137016435
0708,15,IC3,-0.2477927224553106,-0.06243251749477244,0.1352892183659506
0708,16,IC1,0.013814759486734518,-0.029730539975189214,0.03954723974424858
0708,16,IC2,-0.10314336807626429,-0.01581411923764821,0.05296328752049763
0708,16,IC3,-0.19510327892951812,-0.06794354666306143,0.02063828309209652
0708,17,IC1,0.022457314433682835,-0.03834977318262354,0.01618894719851844
0708,17,IC2,-0.1781252641890951,-0.015082930046358238,0.059581098470208
0708,17,IC3,-0.1999192209492693,-0.02820192205583065,0.04066399945635963
0708,18,IC1,-0.022059724910472207,-0.033392770739664956,0.009522486737535247
0708,18,IC2,-0.047222340357216515,-0.0257460359556248,0.003212697454100779
0708,18,IC3,-0.17735095531561423,-0.04661459492289656,0.06593675323546945
0708,19,IC1,-0.0545989735776808,-0.02953217866603946,0.015880875722340627
0708,19,IC2,-0.26555309883759726,-0.03728087972093948,0.06688174649881186
0708,19,IC3,-0.12455387019525875,0.020362295227475097,0.006745021933465279
0708,20,IC1,-0.04341692438189162,-0.03861263888631027,-0.006294983691215235
0708,20,IC2,-0.16123338118618266,-0.030038571258781496,0.023558552510957634
0708,20,IC3,-0.07055327626579883,-0.02009643525111091,0.011599508325930666
0708,21,IC1,0.04489722862696637,-0.03503039440432152,-0.04522890707976471
0708,21,IC2,-0.11699028365122108,-0.00840473376327218,0.06047749623663258
0708,21,IC3,-0.12255734781360708,-0.0077613975211691675,-0.06485834219869342
0708,22,IC1,-0.017080450588550473,-0.06335049069005586,0.04782697731237166
0708,22,IC2,-0.11982797074899768,-0.015135050044301988,0.024065240238611858
0708,22,IC3,-0.14567314617439697,-0.05265931529723576,-0.0014079360419429338
0708,23,IC1,-0.11794871679987906,-0.035982396245903034,-0.011115118180644224
0708,23,IC2,0.007973041146417666,-0.044734843811395045,0.02248946523539348
0708,23,IC3,-0.07842931910685337,-0.03889431684772018,0.0063068720060184625
0708,24,IC1,-0.0902552518159513,-0.017657221938071718,-0.021651770971683304
0708,24,IC2,-0.07238254011504955,-0.02730330925187734,0.04745014227795449
0708,24,IC3,-0.07844436020507328,-0.03989090604438787,0.033179291410309404
0708,25,IC1,-0.09568866286493946,-0.028366181805897707,0.08300233310465177
0708,25,IC2,-0.25171607891313946,-0.003474835272479349,0.0368977002825117
0708,25,IC3,-0.1976203484353725,-0.0638739751135791,0.03276300942173089
0708,26,IC1,0.03394297679933821,-0.047541471295918084,0.014170345784399373
0708,26,IC2,-0.16422131465670892,0.013120078455256515,0.04498457007936206
0708,26,IC3,-0.14284887779689653,-0.01464562810315477,-0.0003833660282070647
0708,27,IC1,-0.015816715829414626,-0.017917024028726792,0.012405591287137474
0708,27,IC2,-0.19806752122409446,-0.02839435920501644,0.06855002482723949
0708,27,IC3,-0.19133289514995627,-0.033572190318785486,0.007514569773111943
0708,28,IC1,0.012881156695065656,0.001487078496459229,0.00875659673529888
0708,28,IC2,-0.1587547094053245,-0.028614951743704667,0.06906603368573577
0708,28,IC3,-0.10449818458463897,-0.04856701268842897,-0.03600260295751388
0708,29,IC1,-0.044448949915355404,-0.053259234454409284,0.04770803033174111
0708,29,IC2,-0.1296260198039986,-0.0008611930058788898,-0.0068026379316760794
0708,29,IC3,-0.17864160223878367,-0.01339734554766442,0.038396003522814484
0708,30,IC1,-0.05842033051648498,-0.044306990554642704,0.01398355154068195
0708,30,IC2,-0.1641802185643372,-0.016526564973962647,0.05379420160407353
0708,30,IC3,-0.13614110558894596,-0.03188793524125296,-0.017604501036134153
0708,31,IC1,0.010894869059135164,-0.006975668201588925,-0.038960930083689366
0708,31,IC2,-0.21955508931845585,-0.032488249195128896,0.07525098890942489
0708,31,IC3,-0.1736492241611063,-0.04563948843563184,0.032968227745609785
0708,32,IC1,-0.03663240989451974,-0.028526674328695566,-0.013224790285353118
0708,32,IC2,-0.12162263062015856,-0.01892807422648344,0.02179356238188667
0708,32,IC3,-0.21788884802485906,-0.001530751712788365,0.04928601339600796
0708,33,IC1,-0.05376291071475915,-0.028724042028879467,0.04798416368238845
0708,33,IC2,-0.15718396605261936,-0.04034283665582557,0.08189981058711962
0708,33,IC3,-0.14898607351700807,-0.0030783146574311078,-0.058604062189414295
0708,34,IC1,-0.03272549720210117,-0.0331732442615677,0.029798929898916984
0708,34,IC2,-0.20366361404807642,0.01205420765945529,0.03377234950929334
0708,34,IC3,-0.10304816579217119,-0.05101473866771944,-0.029402443151706967
0708,35,IC1,0.025340458649689805,-0.041564400684747656,0.012360472163087976
0708,35,IC2,-0.14460159689646218,-0.03339681116712287,0.09062920279745006
0708,35,IC3,-0.2973361361109454,-0.026468341616908544,0.051865717187409954
0708,36,IC1,-0.029894724831195024,-0.041969116255111835,-0.01282974404553653
0708,36,IC2,-0.16053199204478388,0.004998953374827676,0.034535913300794384
0708,36,IC3,-0.1578666052675776,-0.028462254902466677,0.0215142353845852
0708,37,IC1,0.04515785319738356,-0.01422691096677739,-0.0035351164489426656
0708,37,IC2,-0.07275025353651432,0.004543057530919859,-0.006813091532340738
0708,37,IC3,-0.1998184250221255,-0.052646581121212295,0.12902072395135092
0708,38,IC1,-0.05345444244225503,-0.016390333174164724,0.05248244092709939
0708,38,IC2,-0.21512107339443276,-0.03978375719792117,0.06773744663899783
0708,38,IC3,-0.2283020791314994,-0.030578849193821703,-0.051431611228960034
0708,39,IC1,0.03017689366964766,-0.055356651087285894,0.012961152883312232
0708,39,IC2,-0.15136398823128783,-0.01870469004262784,0.03391089752409307
0708,39,IC3,-0.23807996872455467,-0.022068936083687225,-0.013410590944214422
0708,40,IC1,-0.05947198665624846,-0.03508903699231575,0.008376204836157307
0708,40,IC2,-0.13795269831969992,-0.03247116292594328,0.0155261151345501
0708,40,IC3,-0.2032607196396179,-0.02033419117602493,0.07258467409443992
0708,41,IC1,-0.0694099817106831,-0.011485265759709332,-0.005243568738337711
0708,41,IC2,-0.1323798249136072,-0.00797214545351434,0.0014037860724998132
0708,41,IC3,-0.10941563496049787,-0.06559711416335802,-0.0021529923701978163
0708,42,IC1,-0.08399300900690695,-0.049269491271847786,0.04833435844685748
0708,42,IC2,-0.3623086072971289,0.023167437270960475,-0.020064411920346296
0708,42,IC3,-0.1758784114437699,-0.0388832139517538,0.13212791886684322
0708,43,IC1,-0.023502202061488717,-0.030377073114887264,-0.0014171809370115188
0708,43,IC2,-0.2452560456561528,-0.011694318348380027,0.03502840020755169
0708,43,IC3,-0.1898490972862765,-0.05014651953720618,0.05274234806903086
0708,44,IC1,0.017201975808885255,-0.03331503122956568,-0.031263866209486776
0708,44,IC2,-0.14683892610747745,-0.017309537889273828,-0.0019143024334665449
0708,44,IC3,-0.20303519389275385,-0.033084465646532404,0.0654099919122774
0708,45,IC1,-0.1231504660259237,-0.03488137398532708,0.031240451969979162
0708,45,IC2,-0.13547578140184585,0.003313503293717583,-0.0014981210933632527
0708,45,IC3,-0.073665714304408,-0.02543397250094723,0.04763107824242058
0708,46,IC1,0.004405866405184453,-0.044416546332125745,0.03510601728504729
0708,46,IC2,-0.07796761558339854,-0.029860120787556677,0.052260678453896814
0708,46,IC3,-0.1816940273341449,-0.029102575217543225,0.026088189158032384
0708,47,IC1,-0.022386041227872005,-0.040940595599178106,-0.02264490912678123
0708,47,IC2,-0.22754153625532128,-0.015176889319056516,0.09589089523583871
0708,47,IC3,-0.1210019454672838,-0.0054652207706765744,0.07394354210655092
0708,48,IC1,0.03289470404120456,-0.01650625701920191,-0.054496211287744636
0708,48,IC2,-0.046611363813295614,-0.017510525477418035,0.05383881996766707
